110944;128;129
111968;128;129
112992;128;129
114016;128;129
115040;127;129
116064;128;129
117088;127;129
118112;128;129
119136;120;129
120160;128;129
121184;128;129
122208;128;128
123232;128;129
124256;128;118
125280;128;128
126304;128;129
127328;126;129
128352;128;129
129376;128;129
130400;128;129
131424;128;128
132448;128;129
133472;128;129
134496;128;129
135520;127;129
136544;128;129
137568;128;128
138592;128;129
139616;128;129
140640;128;129
141664;128;129
142688;128;129
143712;128;129
144736;127;129
145760;127;129
146784;128;129
147808;128;121
148832;128;129
149856;128;129
150880;126;129
151904;125;129
152928;128;129
153952;127;129
154976;128;125
156000;77;129
157024;128;116
158048;128;129
159072;128;129
160096;128;129
161120;128;129
162144;105;129
163168;105;129
164192;128;129
165216;128;129
166240;103;129
167264;128;129
168288;126;129
169312;128;129
170336;108;129
171360;128;129
172384;123;129
173408;128;129
174432;103;129
175456;103;129
176480;128;129
177504;128;129
178528;128;129
179552;124;129
180576;124;129
181600;124;129
182624;127;129
183648;128;129
184672;123;129
185696;123;129
186720;128;129
187744;128;129
188768;124;129
189792;128;129
190816;127;129
191840;128;128
192864;126;129
193888;124;129
194912;126;129
195936;128;129
196960;126;129
197984;127;129
199008;128;118
200032;128;124
201056;128;129
202080;128;128
203104;128;129
204128;128;129
205152;126;129
206176;125;129
207200;128;124
208224;128;129
209248;127;129
210276;128;102
211296;128;108
212320;128;112
213344;128;120
214368;128;129
215392;124;129
216416;128;129
217440;125;129
218464;128;125
219488;124;129
220512;120;129
221536;85;129
222560;128;128
223584;128;124
224608;127;129
225632;128;129
226656;128;128
227680;128;129
228704;118;129
229728;128;73
230752;128;79
231776;128;91
232800;128;106
233824;128;112
234848;128;118
235872;128;125
236896;128;129
237920;128;123
238944;128;129
239968;119;129
240992;128;111
242016;128;119
243040;128;122
244064;127;129
245088;128;121
246112;118;129
247136;118;129
248160;125;129
249184;128;128
250208;121;129
251232;128;119
252256;128;124
253280;128;129
254304;128;129
255328;118;129
256352;118;129
257376;127;123
258400;128;125
259424;122;129
260448;128;128
261472;128;129
262496;128;129
263520;128;128
264544;118;129
265568;116;129
266592;128;128
267616;128;128
268640;128;129
269664;128;125
270688;128;123
271712;128;115
272736;128;121
273760;128;120
274784;128;117
275808;128;120
276832;128;117
277856;128;117
278880;128;120
279904;128;108
280928;128;113
281952;127;129
282976;128;122
284000;128;111
285024;127;112
286052;128;91
287072;128;89
288096;127;83
289120;128;80
290144;128;80
291168;128;88
292192;127;90
293216;126;84
294240;128;83
295264;128;65
296288;120;59
297312;128;70
298336;127;59
299360;128;61
300384;128;66
301408;128;62
302432;128;78
303456;128;78
304480;128;80
305504;128;83
306528;128;90
307552;128;97
308576;128;103
309600;128;106
310624;128;106
311648;128;107
312672;128;105
313696;128;104
314720;128;109
315744;104;111
316768;128;112
317792;128;112
318816;128;113
319840;111;114
320864;128;108
321888;127;95
322912;128;95
323936;128;97
324960;125;87
325984;128;75
327008;128;73
328032;128;79
329056;128;78
330080;128;79
331104;128;80
332128;119;79
333152;128;81
334176;128;80
335200;128;81
336224;127;83
337248;128;81
338272;104;85
339296;128;81
340320;128;84
341344;127;77
342368;128;75
343392;128;76
344416;128;76
345440;128;74
346464;128;74
347488;127;73
348512;128;75
349536;128;67
350560;128;67
351584;128;67
352608;128;55
353632;128;49
354656;128;47
355680;128;49
356704;128;46
357728;128;43
358752;128;44
359776;127;39
360800;128;43
361824;128;42
362848;128;42
363872;128;42
364896;128;42
365920;128;35
366944;128;34
367968;115;36
368992;128;33
370016;128;39
371040;128;37
372064;108;38
373088;128;52
374112;126;52
375136;128;52
376160;128;52
377184;128;34
378208;128;34
379232;128;36
380256;128;35
381280;128;35
382304;128;35
383332;128;0
384352;97;0
385376;128;0
386400;128;0
387424;110;0
388448;128;0
389472;126;0
390496;104;0
391520;128;0
392544;125;0
393568;125;0
394596;125;0
395616;89;0
396640;128;0
397664;128;0
398692;128;0
399712;128;0
400736;128;0
401760;128;0
402784;128;0
403808;128;0
404832;128;0
405856;128;0
406880;128;0
407904;97;0
408928;128;0
409952;125;0
410980;128;0
412000;128;0
413024;128;0
414048;128;0
415072;127;0
416096;128;0
417120;128;0
418144;85;0
419168;128;0
420192;128;0
421216;128;0
422240;128;0
423264;116;0
424288;128;0
425316;128;0
426336;86;0
427360;128;0
428384;128;0
429408;128;0
430432;128;0
431456;116;0
432480;116;0
433504;128;0
434528;128;0
435552;120;0
436576;128;0
437600;128;0
438624;128;0
439648;128;0
440672;128;0
441696;128;0
442720;128;0
443744;112;0
444768;111;0
445792;128;0
446820;128;0
447840;127;0
448864;128;0
449888;128;0
450912;128;0
451936;125;0
452960;128;0
453984;128;0
455008;116;0
456032;87;0
457056;59;0
458084;128;0
459108;128;0
460128;128;0
461152;128;0
462176;128;0
463200;128;0
464224;128;0
465248;63;0
466272;63;0
467296;128;0
468324;128;0
469344;128;0
470368;128;0
471392;128;0
472416;128;0
473444;115;0
474464;128;0
475488;128;0
476512;128;0
477536;128;0
478560;128;0
479584;128;0
480608;117;0
481632;117;0
482656;117;0
483684;128;0
484704;128;0
485728;128;0
486752;128;0
487776;128;0
488800;128;0
489824;128;0
490848;128;0
491872;128;0
492896;128;0
493920;128;0
494944;128;0
495968;128;0
496992;122;0
498016;128;0
499040;128;0
500064;128;0
501088;128;0
502112;128;0
503136;128;0
504160;128;0
505184;105;0
506208;128;0
507232;128;0
508256;128;0
509280;128;0
510304;128;0
511328;128;0
512352;128;0
513376;105;0
514400;105;0
515424;105;0
516452;95;0
517472;95;0
518500;78;0
519520;78;0
520548;78;0
521568;79;0
522596;78;0
523616;78;0
524640;78;0
525664;78;0
526688;128;0
527716;128;0
528736;128;0
529760;128;0
530788;63;0
531808;63;0
532832;63;0
533856;111;0
534884;111;0
535904;111;0
536928;127;0
537956;128;0
538980;114;0
540004;114;0
541028;66;0
542048;66;0
543076;128;0
544100;113;0
545120;112;0
546144;112;0
547172;112;0
548192;112;0
549216;128;0
550240;128;0
551264;128;0
552288;128;0
553312;128;0
554336;128;0
555360;128;0
556384;128;0
557408;128;0
558432;78;0
559456;78;0
560480;78;0
561504;78;0
562528;78;0
563552;78;0
564576;78;0
565604;78;0
566624;78;0
567648;78;0
568676;78;1
569696;78;0
570720;78;0
571748;78;0
572768;78;0
573792;78;0
574816;16;59
575840;16;58
576864;16;58
577888;16;58
578912;16;45
579936;0;61
580960;0;61
581984;0;60
583008;0;60
584032;0;60
585056;0;60
586080;0;60
587104;0;60
588128;0;60
589152;0;60
590176;0;60
591200;0;21
592224;0;17
593248;0;16
594272;0;14
595296;0;12
596320;0;12
597344;0;12
598368;0;10
599392;0;10
600416;0;3
601440;0;0
602464;1;0
603488;1;0
604512;0;0
605536;0;0
606564;0;0
607584;0;0
608608;0;0
609632;1;0
610656;0;0
611680;0;0
612708;0;0
613732;0;0
614752;0;0
615776;0;0
616800;0;0
617824;0;0
618852;0;0
619872;0;0
620896;0;0
621920;1;0
622948;0;0
623968;0;0
624992;0;0
626016;0;0
627044;0;0
628068;0;0
629088;0;0
630112;0;0
631136;0;0
632164;0;0
633184;0;0
634208;0;0
635232;0;0
636256;0;0
637284;0;0
638304;0;0
639332;0;0
640352;0;0
641376;0;0
642400;1;0
643424;0;0
644448;0;0
645472;0;0
646496;1;0
647524;0;0
648548;1;0
649572;0;0
650592;0;0
651616;0;0
652640;0;0
653668;1;0
654692;0;0
655716;0;0
656736;0;0
657760;0;0
658784;0;0
659808;0;0
660836;1;0
661856;0;0
662880;0;0
663904;0;0
664928;0;0
665952;0;0
666976;0;0
668000;0;0
669028;0;0
670048;0;0
671076;0;0
672096;0;0
673120;0;0
674144;0;0
675168;0;0
676192;1;0
677216;0;0
678244;0;0
679264;0;0
680288;0;0
681316;0;0
682340;0;0
683364;0;0
684384;0;0
685408;0;0
686432;0;0
687456;0;0
688480;0;0
689508;0;0
690528;1;0
691552;0;0
692580;0;0
693600;0;0
694624;0;0
695648;0;0
696672;0;0
697696;0;0
698724;0;0
699744;0;0
700768;1;0
701792;0;0
702820;0;0
703840;0;0
704868;1;0
705888;1;0
706912;1;0
707936;0;0
708960;0;0
709984;0;0
711008;0;0
712032;0;0
713056;0;0
714084;0;0
715104;1;0
716132;0;0
717152;0;0
718180;0;0
719204;0;0
720224;0;0
721248;0;0
722272;0;0
723296;0;0
724320;0;0
725344;1;0
726372;0;0
727392;0;0
728416;1;0
729440;0;0
730464;0;0
